"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"4220","mallorca","2020-09-19",16223445,"Alcúdia",39.82779,3.11693,"Entire house","Entire home/apt",4,2,3,"$95.00",7,90,29,59,89,333,95,95,95,133.75,95,95,95,4280
"4221","mallorca","2020-09-19",16226179,"Manacor",39.53042,3.22891,"Private room in house","Private room",2,1,2,"$53.00",3,60,0,0,0,26,53.3333333333333,52.1666666666667,51.1111111111111,55.1061946902655,1600,3130,4600,18681
"4222","mallorca","2020-09-19",16234573,"Manacor",39.52993,3.22966,"Private room in house","Private room",2,1,2,"$68.00",3,1125,0,18,48,229,65.6666666666667,65.7619047619048,65.7619047619048,68,1970,2762,2762,9248
"4223","mallorca","2020-09-19",16235147,"Manacor",39.52897,3.22627,"Private room in house","Private room",2,1,1,"$70.00",3,1125,0,0,0,83,66.8666666666667,64.2166666666667,62.4777777777778,64.9326241134752,2006,3853,5623,18311
"4224","mallorca","2020-09-19",16235347,"Manacor",39.52713,3.2282,"Private room in house","Private room",2,1,1,"$60.00",2,1125,0,0,0,26,58.7333333333333,57.6666666666667,56.7777777777778,57.7256637168142,1762,3460,5110,19569
"4225","mallorca","2020-09-19",16235819,"Esporles",39.6603,2.5836,"Entire house","Entire home/apt",2,1,1,"$70.00",3,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4226","mallorca","2020-09-19",16238356,"Inca",39.72474,2.90551,"Entire townhouse","Entire home/apt",8,4,6,"$230.00",5,1125,29,59,89,364,230,230,230,230,230,230,230,230
"4227","mallorca","2020-09-19",16249248,"Inca",39.69534,2.91815,"Entire house","Entire home/apt",9,5,9,"$353.00",7,1125,23,53,65,240,353,353,263,364.808,2471,2471,6575,45601
"4228","mallorca","2020-09-19",16250922,"Alcúdia",39.84152,3.1293,"Entire apartment","Entire home/apt",4,2,4,"$140.00",7,1125,30,60,90,104,NA,NA,NA,53,0,0,0,13833
"4229","mallorca","2020-09-19",16253246,"Algaida",39.58628,2.87203,"Entire villa","Entire home/apt",8,4,6,"$400.00",1,1125,20,44,44,212,329.6,315.125,299.391304347826,307.777777777778,3296,5042,13772,47090
"4230","mallorca","2020-09-19",16263019,"Santanyí",39.33062,3.14529,"Entire apartment","Entire home/apt",4,1,2,"$50.00",2,49,26,56,86,361,65,65,65,65,260,260,260,260
"4231","mallorca","2020-09-19",16264694,"Sóller",39.77182,2.73061,"Entire house","Entire home/apt",6,3,4,"$250.00",6,1125,30,42,42,178,NA,175,175,180.989304812834,0,3150,8400,33845
"4232","mallorca","2020-09-19",16267723,"Pollença",39.91009,3.08278,"Entire apartment","Entire home/apt",3,NA,1,"$75.00",1,1125,30,60,90,348,NA,NA,NA,70.2352941176471,0,0,0,1194
"4233","mallorca","2020-09-19",16268945,"Santanyí",39.32523,3.07384,"Entire cottage","Entire home/apt",4,2,3,"$160.00",7,1125,19,49,79,323,160,160,160,160,1760,1760,1760,6720
"4234","mallorca","2020-09-19",16270295,"Montuïri",39.55758,3.00184,"Entire villa","Entire home/apt",6,3,4,"$151.00",1,1125,0,0,0,204,142.066666666667,129.416666666667,125.366666666667,127.173913043478,4262,7765,11283,20475
"4235","mallorca","2020-09-19",16271064,"Santa Margalida",39.69586,3.10368,"Entire house","Entire home/apt",4,2,3,"$126.00",1,1125,30,54,84,304,NA,90,90,133.409836065574,0,540,540,8138
"4236","mallorca","2020-09-19",16277563,"Pollença",39.92082,3.05496,"Entire apartment","Entire home/apt",6,2,4,"$206.00",7,1125,23,49,61,240,185,174.818181818182,246.310344827586,267.408,1295,1923,7143,33426
"4237","mallorca","2020-09-19",16283108,"Son Servera",39.62498,3.35667,"Entire cottage","Entire home/apt",8,4,6,"$250.00",5,1125,30,42,42,42,NA,200,200,200,0,3600,9600,64600
"4238","mallorca","2020-09-19",16291802,"Sóller",39.7667,2.7146,"Entire apartment","Entire home/apt",4,2,2,"$135.00",5,1125,24,46,76,329,167.5,186.071428571429,186.071428571429,213.194444444444,1005,2605,2605,7675
"4239","mallorca","2020-09-19",16293345,"Santanyí",39.39462,3.19591,"Entire house","Entire home/apt",5,2,4,"$143.00",5,1125,6,26,38,122,170,167.058823529412,152.5,177.510288065844,4080,5680,7930,43135
"4240","mallorca","2020-09-19",16294722,"Sóller",39.77788,2.69496,"Entire house","Entire home/apt",5,3,3,"$210.00",6,1125,30,60,90,358,NA,NA,NA,230,0,0,0,1610
"4241","mallorca","2020-09-19",16295272,"Palma de Mallorca",39.58853,2.64992,"Private room in apartment","Private room",3,2,3,"$34.00",3,1125,11,41,71,341,33.5263157894737,33.5263157894737,33.5263157894737,34.875,637,637,637,837
"4242","mallorca","2020-09-19",16296139,"Capdepera",39.71226,3.46499,"Entire apartment","Entire home/apt",6,3,3,"$100.00",7,84,19,40,53,234,100,97.75,96.4864864864865,103.282442748092,1100,1955,3570,13530
