"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"7880","naples","2020-09-25",44487200,"San Giuseppe",40.84075,14.24898,"Entire apartment","Entire home/apt",2,1,1,"$111.00",1,1125,16,43,73,348,119.285714285714,122.117647058824,122.117647058824,122.117647058824,1670,2076,2076,2076
"7881","naples","2020-09-25",44487711,"San Giuseppe",40.84298,14.24914,"Entire apartment","Entire home/apt",2,NA,1,"$92.86",1,1125,29,59,89,122,100,100,100,92.9218106995885,100,100,100,22580
"7882","naples","2020-09-25",44505483,"Stella",40.85782,14.24614,"Private room in condominium","Private room",2,2,3,"$16.00",10,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7883","naples","2020-09-25",44512235,"San Lorenzo",40.84996,14.25586,"Shared room in house","Shared room",2,1,2,"$18.00",3,28,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7884","naples","2020-09-25",44512384,"San Lorenzo",40.85214,14.26561,"Entire apartment","Entire home/apt",8,3,4,"$90.00",2,1125,30,60,90,361,NA,NA,NA,58,0,0,0,232
"7885","naples","2020-09-25",44512438,"San Lorenzo",40.84996,14.25585,"Shared room in house","Shared room",3,1,2,"$18.00",2,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7886","naples","2020-09-25",44516732,"Pendino",40.84616,14.26162,"Room in boutique hotel","Private room",2,1,1,"$77.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7887","naples","2020-09-25",44518402,"Montecalvario",40.84302,14.24536,"Entire apartment","Entire home/apt",6,3,3,"$76.00",3,1125,28,58,88,88,76,76,76,76,152,152,152,21052
"7888","naples","2020-09-25",44524465,"San Lorenzo",40.86042,14.26339,"Entire apartment","Entire home/apt",3,1,1,"$38.00",2,1125,23,53,83,358,40,40,40,40,280,280,280,280
"7889","naples","2020-09-25",44531104,"San Lorenzo",40.85007,14.25092,"Room in boutique hotel","Private room",2,1,1,"$50.00",4,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7890","naples","2020-09-25",44532342,"Porto",40.84522,14.25598,"Private room in bed and breakfast","Private room",3,1,2,"$37.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7891","naples","2020-09-25",44533193,"Porto",40.84704,14.25509,"Private room in bed and breakfast","Private room",3,1,2,"$37.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7892","naples","2020-09-25",44533944,"Porto",40.84582,14.25585,"Private room in bed and breakfast","Private room",3,1,2,"$36.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7893","naples","2020-09-25",44535714,"Chiaia",40.83855,14.24046,"Entire condominium","Entire home/apt",2,1,1,"$50.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7894","naples","2020-09-25",44546282,"San Lorenzo",40.85114,14.25014,"Entire apartment","Entire home/apt",2,1,1,"$90.00",2,2,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7895","naples","2020-09-25",44553202,"San Ferdinando",40.83675,14.24693,"Entire apartment","Entire home/apt",3,2,3,"$40.00",2,1125,0,24,54,329,40,40,40,40,1200,1440,1440,1440
"7896","naples","2020-09-25",44555134,"Chiaia",40.83603,14.23934,"Entire apartment","Entire home/apt",2,1,1,"$78.00",1,1125,30,60,90,95,NA,NA,NA,77.962962962963,0,0,0,21050
"7897","naples","2020-09-25",44564753,"San Lorenzo",40.85469,14.26436,"Entire apartment","Entire home/apt",4,1,6,"$40.00",1,30,22,52,82,357,40,40,40,40,320,320,320,320
"7898","naples","2020-09-25",44572510,"Vomero",40.84195,14.2392,"Entire apartment","Entire home/apt",4,2,2,"$50.00",7,29,28,58,88,178,50,50,50,50,100,100,100,9350
