"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"3527","malaga","2020-06-30",31055985,"Centro",36.72052,-4.40966,"Apartment","Entire home/apt",6,4,4,"$100.00",1,1125,22,34,64,98,124,147.346153846154,147.346153846154,9039.66292134831,992,3831,3831,2413590
"3528","malaga","2020-06-30",31062446,"Bailen-Miraflores",36.72265,-4.4324,"House","Private room",2,1,1,"$55.00",2,60,5,9,21,111,31.96,34.1372549019608,40.304347826087,53.0551181102362,799,1741,2781,13476
"3529","malaga","2020-06-30",31066796,"Centro",36.72402,-4.41752,"Apartment","Entire home/apt",4,1,2,"$65.00",2,1125,5,27,53,53,42.4,51.0606060606061,54.7297297297297,63.9262820512821,1060,1685,2025,19945
"3530","malaga","2020-06-30",31067278,"Centro",36.72353,-4.41633,"Apartment","Entire home/apt",4,1,2,"$55.00",2,1125,4,13,43,46,35.7692307692308,44.2553191489362,44.2553191489362,53.4169278996865,930,2080,2080,17040
"3531","malaga","2020-06-30",31077761,"Centro",36.72057,-4.42353,"Apartment","Entire home/apt",4,1,1,"$55.00",1,60,28,58,77,352,60,60,68.4615384615385,68.4615384615385,120,120,890,890
"3532","malaga","2020-06-30",31134781,"Centro",36.72553,-4.4185,"Apartment","Entire home/apt",6,2,2,"$60.00",2,60,27,52,70,255,85,88.125,87.25,74.7727272727273,255,705,1745,8225
"3533","malaga","2020-06-30",31136090,"Centro",36.72431,-4.42977,"Guesthouse","Private room",4,1,2,"$40.00",2,1125,19,40,70,250,33,35.1,35.1,39.1478260869565,363,702,702,4502
"3534","malaga","2020-06-30",31140439,"Centro",36.71528,-4.42239,"Apartment","Entire home/apt",6,3,3,"$150.00",6,1125,9,12,12,128,90,135,142.692307692308,147.594936708861,1890,6480,11130,34980
"3535","malaga","2020-06-30",31145014,"Centro",36.71757,-4.41076,"Apartment","Entire home/apt",4,1,1,"$78.00",2,1125,30,50,73,168,NA,161,146.823529411765,83.9390862944162,0,1610,2496,16536
"3536","malaga","2020-06-30",31162830,"Centro",36.72153,-4.42593,"Apartment","Entire home/apt",4,2,3,"$45.00",2,1125,0,0,0,0,74.4666666666667,85.4333333333333,85.0888888888889,77.8904109589041,2234,5126,7658,28430
"3537","malaga","2020-06-30",31187522,"Carretera de Cadiz",36.70424,-4.43759,"Apartment","Entire home/apt",4,2,3,"$80.00",2,15,29,52,70,171,80,114.125,100.55,82.1185567010309,80,913,2011,15931
"3538","malaga","2020-06-30",31195349,"Carretera de Cadiz",36.70945,-4.43236,"Apartment","Entire home/apt",5,2,3,"$74.00",3,1125,8,26,56,330,165,165,165,165.428571428571,3630,5610,5610,5790
"3539","malaga","2020-06-30",31208439,"Carretera de Cadiz",36.69984,-4.4449,"Apartment","Private room",2,1,2,"$26.00",2,1125,11,11,11,11,26.6315789473684,26.6530612244898,26.6075949367089,26.5762711864407,506,1306,2102,9408
"3540","malaga","2020-06-30",31217534,"Carretera de Cadiz",36.69365,-4.45797,"Apartment","Private room",2,1,1,"$22.00",2,4,0,0,18,241,51.0666666666667,52.7833333333333,48.9861111111111,38.008064516129,1532,3167,3527,4713
"3541","malaga","2020-06-30",31220245,"Centro",36.72396,-4.42234,"Apartment","Entire home/apt",2,1,1,"$45.00",3,1125,30,60,90,181,NA,NA,NA,51.5,0,0,0,9476
"3542","malaga","2020-06-30",31224885,"Este",36.72176,-4.35531,"Apartment","Entire home/apt",6,1,5,"$97.00",28,28,0,0,0,0,97,97,97,97,2910,5820,8730,35405
"3543","malaga","2020-06-30",31232935,"Centro",36.72533,-4.41243,"Apartment","Private room",3,1,2,"$21.00",1,10,30,60,90,93,NA,NA,NA,21,0,0,0,5712
"3544","malaga","2020-06-30",31235677,"Centro",36.72227,-4.42395,"Apartment","Entire home/apt",2,1,1,"$45.00",3,1125,30,60,90,181,NA,NA,NA,53.9565217391304,0,0,0,9928
"3545","malaga","2020-06-30",31235902,"Centro",36.72244,-4.42322,"Apartment","Entire home/apt",2,1,1,"$45.00",3,1125,30,60,90,181,NA,NA,NA,53.820652173913,0,0,0,9903
"3546","malaga","2020-06-30",31275469,"Carretera de Cadiz",36.70961,-4.43185,"Apartment","Entire home/apt",6,4,5,"$85.00",5,1125,29,59,75,76,85,85,85,85,85,85,1275,24565
"3547","malaga","2020-06-30",31276746,"Centro",36.72258,-4.41799,"Apartment","Private room",6,3,4,"$135.00",1,1125,29,51,81,328,158,179.333333333333,179.333333333333,158.648648648649,158,1614,1614,5870
