"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"104","bordeaux","2020-09-19",1185900,"Chartrons - Grand Parc - Jardin Public","44.85516","-0.58596","Entire cabin","Entire home/apt","4","1","2","$90.00",1,"1125",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"105","bordeaux","2020-09-19",1188231,"Bordeaux Sud","44.83422","-0.57492","Entire apartment","Entire home/apt","6","2","2","$75.00",2,"30",5,26,56,331,75,75,75,75,1875,2550,2550,2550
"106","bordeaux","2020-09-19",1190768,"Bordeaux Sud","44.83224","-0.56815","Entire apartment","Entire home/apt","4","1","3","$83.00",2,"180",0,0,0,5,82.6666666666667,82.6666666666667,82.7777777777778,82.8888888888889,2480,4960,7450,29840
"107","bordeaux","2020-09-19",1196034,"Bordeaux Sud","44.83232","-0.56843","Entire apartment","Entire home/apt","8","4","5","$200.00",3,"30",1,1,1,1,200,200,200,200,5800,11800,17800,72800
"108","bordeaux","2020-09-19",1196311,"Centre ville (Bordeaux)","44.84053","-0.58061","Entire apartment","Entire home/apt","6","3","3","$100.00",30,"180",0,0,0,113,100,100,100,100,3000,6000,9000,25200
"109","bordeaux","2020-09-19",1203069,"Centre ville (Bordeaux)","44.83907","-0.57529","Entire apartment","Entire home/apt","4","2","2","$92.00",2,"365",26,56,86,176,95,95,95,134.153439153439,380,380,380,25355
"110","bordeaux","2020-09-19",1209361,"Lormont","44.88074","-0.50103","Entire house","Entire home/apt","7","4","4","$130.00",2,"1125",0,0,0,142,130,130,130,130,3900,7800,11700,28990
"111","bordeaux","2020-09-19",1211924,"Centre ville (Bordeaux)","44.84786","-0.59367","Entire house","Entire home/apt","6","3","3","$140.00",2,"30",0,27,57,328,146.333333333333,146.666666666667,146.666666666667,147.027027027027,4390,4840,4840,5440
"112","bordeaux","2020-09-19",1222718,"Centre ville (Bordeaux)","44.83822","-0.5685","Entire apartment","Entire home/apt","6","3","4","$240.00",3,"100",29,41,41,60,240,240,240,240,240,4560,11760,73200
"113","bordeaux","2020-09-19",1227141,"Saint-Mdard-en-Jalles","44.89443","-0.74962","Entire guesthouse","Entire home/apt","2","1","1","$81.00",7,"120",19,49,61,234,77.2727272727273,77.2727272727273,79.6551724137931,80.9923664122137,850,850,2310,10610
"114","bordeaux","2020-09-19",1241376,"Bordeaux Sud","44.83476","-0.57497","Entire apartment","Entire home/apt","4","1","2","$60.00",2,"200",19,49,79,163,60,60,60,60,660,660,660,12120
"115","bordeaux","2020-09-19",1242294,"Centre ville (Bordeaux)","44.84064","-0.57645","Entire apartment","Entire home/apt","2","1","1","$66.00",1,"40",16,36,66,341,69.2857142857143,72.2916666666667,72.2916666666667,72.2916666666667,970,1735,1735,1735
"116","bordeaux","2020-09-19",1244514,"Bordeaux Sud","44.83355","-0.56959","Entire apartment","Entire home/apt","6","2","4","$89.00",2,"90",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"117","bordeaux","2020-09-19",1250274,"Centre ville (Bordeaux)","44.8458","-0.5841","Entire apartment","Entire home/apt","2","1","1","$65.00",4,"10",23,53,83,358,65,65,65,65,455,455,455,455
"118","bordeaux","2020-09-19",1251926,"Saint-Aubin-de-Mdoc","44.93339","-0.75739","Entire house","Entire home/apt","7","4","4","$225.00",7,"14",0,0,0,0,225,225,225,225,6750,13500,20250,82125
"119","bordeaux","2020-09-19",1255350,"Centre ville (Bordeaux)","44.84272","-0.58868","Private room in house","Private room","2","1","1","$55.00",2,"6",30,60,90,90,NA,NA,NA,55,0,0,0,15125
"120","bordeaux","2020-09-19",1258486,"Talence","44.82278","-0.58956","Private room in house","Private room","2","1","1","$42.00",2,"30",0,0,0,259,42,42,42,42,1260,2520,3780,4452
"121","bordeaux","2020-09-19",1261354,"Bordeaux Maritime","44.86027","-0.56308","Entire apartment","Entire home/apt","5","1","0","$90.00",5,"16",28,58,88,363,90,90,90,90,180,180,180,180
"122","bordeaux","2020-09-19",1265088,"Le Taillan-Mdoc","44.91812","-0.66613","Entire villa","Entire home/apt","6","1","4","$243.00",7,"14",0,10,40,314,243,243,243,243,7290,12150,12150,12393
